Year;Country;Country_name;Latitude;Longitude;Sport;Discipline;Gender;Total
2000;ITA;Italy;41,87;12,57;Cycling;Cycling Track;Men;2
2000;ITA;Italy;41,87;12,57;Cycling;Cycling Track;Women;1
2000;ITA;Italy;41,87;12,57;Cycling;Mountain Bike;Women;1
2000;ITA;Italy;41,87;12,57;Fencing;Fencing;Men;8
2000;ITA;Italy;41,87;12,57;Fencing;Fencing;Women;5
2000;ITA;Italy;41,87;12,57;Judo;Judo;Men;2
2000;ITA;Italy;41,87;12,57;Judo;Judo;Women;2
2000;ITA;Italy;41,87;12,57;Rowing;Rowing;Men;12
2000;ITA;Italy;41,87;12,57;Sailing;Sailing;Men;1
2000;ITA;Italy;41,87;12,57;Sailing;Sailing;Women;1
2000;ITA;Italy;41,87;12,57;Shooting;Shooting;Men;1
2000;ITA;Italy;41,87;12,57;Shooting;Shooting;Women;1
2000;ITA;Italy;41,87;12,57;Volleyball;Volleyball;Men;12
2000;JAM;Jamaica;18,11;-77,3;Athletics;Athletics;Men;7
2000;JAM;Jamaica;18,11;-77,3;Athletics;Athletics;Women;16
2000;JPN;Japan;36,2;138,25;Aquatics;Swimming;Women;7
2000;JPN;Japan;36,2;138,25;Aquatics;Synchronized S.;Women;10
2000;JPN;Japan;36,2;138,25;Athletics;Athletics;Women;1
2000;JPN;Japan;36,2;138,25;Judo;Judo;Men;4
2000;JPN;Japan;36,2;138,25;Judo;Judo;Women;4
2000;JPN;Japan;36,2;138,25;Softball;Softball;Women;15
2000;JPN;Japan;36,2;138,25;Taekwondo;Taekwondo;Women;1
2000;JPN;Japan;36,2;138,25;Wrestling;Wrestling Gre-R;Men;1
2000;KAZ;Kazakhstan;48,02;66,92;Athletics;Athletics;Women;1
2000;KAZ;Kazakhstan;48,02;66,92;Boxing;Boxing;Men;4
2000;KAZ;Kazakhstan;48,02;66,92;Cycling;Cycling Road;Men;1
2000;KAZ;Kazakhstan;48,02;66,92;Wrestling;Wrestling Free.;Men;1
2000;KEN;Kenya;-0,02;37,91;Athletics;Athletics;Men;7
2000;KGZ;Kirghizistan;41,2;74,77;Judo;Judo;Men;1
2000;KOR;North Korea;35,91;127,77;Archery;Archery;Men;3
2000;KOR;North Korea;35,91;127,77;Archery;Archery;Women;6
2000;KOR;North Korea;35,91;127,77;Badminton;Badminton;Men;4
2000;KOR;North Korea;35,91;127,77;Baseball;Baseball;Men;24
2000;KOR;North Korea;35,91;127,77;Fencing;Fencing;Men;2
2000;KOR;North Korea;35,91;127,77;Gymnastics;Artistic G.;Men;2
2000;KOR;North Korea;35,91;127,77;Hockey;Hockey;Men;16
2000;KOR;North Korea;35,91;127,77;Judo;Judo;Men;2
2000;KOR;North Korea;35,91;127,77;Judo;Judo;Women;3
2000;KOR;North Korea;35,91;127,77;Shooting;Shooting;Women;1
2000;KOR;North Korea;35,91;127,77;Table Tennis;Table Tennis;Women;2
2000;KOR;North Korea;35,91;127,77;Taekwondo;Taekwondo;Men;2
2000;KOR;North Korea;35,91;127,77;Taekwondo;Taekwondo;Women;2
2000;KOR;North Korea;35,91;127,77;Wrestling;Wrestling Free.;Men;2
2000;KOR;North Korea;35,91;127,77;Wrestling;Wrestling Gre-R;Men;2
2000;KSA;Saudi Arabia;23,89;45,08;Athletics;Athletics;Men;1
2000;KSA;Saudi Arabia;23,89;45,08;Equestrian;Jumping;Men;1
2000;KUW;Kuwait;29,31;47,48;Shooting;Shooting;Men;1
2000;LAT;Latvia;56,88;24,6;Athletics;Athletics;Men;1
2000;LAT;Latvia;56,88;24,6;Gymnastics;Artistic G.;Men;1
2000;LAT;Latvia;56,88;24,6;Judo;Judo;Men;1
2000;LTU;Lithuania;55,17;23,88;Athletics;Athletics;Men;1
2000;LTU;Lithuania;55,17;23,88;Basketball;Basketball;Men;12
2000;LTU;Lithuania;55,17;23,88;Cycling;Cycling Road;Women;1
2000;LTU;Lithuania;55,17;23,88;Rowing;Rowing;Women;2
2000;LTU;Lithuania;55,17;23,88;Shooting;Shooting;Women;1
2000;MDA;Moldavia;47,41;28,37;Boxing;Boxing;Men;1
2000;MDA;Moldavia;47,41;28,37;Shooting;Shooting;Men;1
2000;MEX;Mexico;23,63;-102,55;Aquatics;Diving;Men;1
2000;MEX;Mexico;23,63;-102,55;Athletics;Athletics;Men;2
2000;MEX;Mexico;23,63;-102,55;Boxing;Boxing;Men;1
2000;MEX;Mexico;23,63;-102,55;Taekwondo;Taekwondo;Men;1
2000;MEX;Mexico;23,63;-102,55;Weightlifting;Weightlifting;Women;1
2000;MKD;Macedonia;41,61;21,75;Wrestling;Wrestling Free.;Men;1
2000;MOZ;Mozambique;-18,67;35,53;Athletics;Athletics;Women;1
2000;NED;Nederland;52,13;5,29;Aquatics;Swimming;Men;8
2000;NED;Nederland;52,13;5,29;Aquatics;Swimming;Women;8
2000;NED;Nederland;52,13;5,29;Archery;Archery;Men;1
2000;NED;Nederland;52,13;5,29;Cycling;Cycling Road;Women;2
2000;NED;Nederland;52,13;5,29;Cycling;Cycling Track;Women;2
2000;NED;Nederland;52,13;5,29;Equestrian;Dressage;Men;1
2000;NED;Nederland;52,13;5,29;Equestrian;Dressage;Women;4
2000;NED;Nederland;52,13;5,29;Equestrian;Jumping;Men;2
2000;NED;Nederland;52,13;5,29;Hockey;Hockey;Men;16
2000;NED;Nederland;52,13;5,29;Hockey;Hockey;Women;16
2000;NED;Nederland;52,13;5,29;Judo;Judo;Men;1
2000;NED;Nederland;52,13;5,29;Rowing;Rowing;Men;4
2000;NED;Nederland;52,13;5,29;Rowing;Rowing;Women;11
2000;NED;Nederland;52,13;5,29;Sailing;Sailing;Women;1
2000;NED;Nederland;52,13;5,29;Tennis;Tennis;Women;2
2000;NGR;Niger;17,61;8,08;Athletics;Athletics;Men;6
2000;NGR;Niger;17,61;8,08;Athletics;Athletics;Women;1
2000;NGR;Niger;17,61;8,08;Weightlifting;Weightlifting;Women;1
2000;NOR;Norway;60,47;8,47;Athletics;Athletics;Women;2
2000;NOR;Norway;60,47;8,47;Canoe / Kayak;Canoe / Kayak F;Men;2
2000;NOR;Norway;60,47;8,47;Football;Football;Women;18
2000;NOR;Norway;60,47;8,47;Handball;Handball;Women;15
2000;NOR;Norway;60,47;8,47;Rowing;Rowing;Men;2
2000;NOR;Norway;60,47;8,47;Sailing;Sailing;Men;3
2000;NOR;Norway;60,47;8,47;Shooting;Shooting;Men;1
2000;NOR;Norway;60,47;8,47;Taekwondo;Taekwondo;Women;1
2000;NZL;New Zealand;-40,9;174,89;Equestrian;Eventing;Men;1
2000;NZL;New Zealand;-40,9;174,89;Rowing;Rowing;Men;1
2000;NZL;New Zealand;-40,9;174,89;Sailing;Sailing;Men;1
2000;NZL;New Zealand;-40,9;174,89;Sailing;Sailing;Women;1
2000;POL;Poland;51,92;19,15;Athletics;Athletics;Men;3
2000;POL;Poland;51,92;19,15;Athletics;Athletics;Women;1
2000;POL;Poland;51,92;19,15;Canoe / Kayak;Canoe / Kayak F;Men;6
2000;POL;Poland;51,92;19,15;Canoe / Kayak;Canoe / Kayak F;Women;2
2000;POL;Poland;51,92;19,15;Canoe / Kayak;Canoe / Kayak S;Men;2
2000;POL;Poland;51,92;19,15;Fencing;Fencing;Women;4
2000;POL;Poland;51,92;19,15;Gymnastics;Artistic G.;Men;1
2000;POL;Poland;51,92;19,15;Rowing;Rowing;Men;2
2000;POL;Poland;51,92;19,15;Shooting;Shooting;Women;1
2000;POL;Poland;51,92;19,15;Weightlifting;Weightlifting;Men;1
2000;POL;Poland;51,92;19,15;Weightlifting;Weightlifting;Women;1
2000;POR;Portugal;39,4;-8,22;Athletics;Athletics;Women;1
2000;POR;Portugal;39,4;-8,22;Judo;Judo;Men;1
2000;PRK;North Korea;40,34;127,5;Boxing;Boxing;Men;1
2000;PRK;North Korea;40,34;127,5;Judo;Judo;Women;1
2000;PRK;North Korea;40,34;127,5;Weightlifting;Weightlifting;Women;1
2000;PRK;North Korea;40,34;127,5;Wrestling;Wrestling Gre-R;Men;1
2000;QAT;Qatar;25,35;51,18;Weightlifting;Weightlifting;Men;1
2000;ROU;Romania;45,94;24,97;Aquatics;Swimming;Women;4
2000;ROU;Romania;45,94;24,97;Athletics;Athletics;Women;5
2000;ROU;Romania;45,94;24,97;Boxing;Boxing;Men;2
2000;ROU;Romania;45,94;24,97;Canoe / Kayak;Canoe / Kayak F;Men;4
2000;ROU;Romania;45,94;24,97;Canoe / Kayak;Canoe / Kayak F;Women;4
2000;ROU;Romania;45,94;24,97;Fencing;Fencing;Men;1
2000;ROU;Romania;45,94;24,97;Gymnastics;Artistic G.;Men;1
2000;ROU;Romania;45,94;24,97;Gymnastics;Artistic G.;Women;10
2000;ROU;Romania;45,94;24,97;Judo;Judo;Women;1
2000;ROU;Romania;45,94;24,97;Rowing;Rowing;Women;13
2000;ROU;Romania;45,94;24,97;Shooting;Shooting;Men;1
2000;RSA;South Africa;-30,56;22,94;Aquatics;Swimming;Men;1
2000;RSA;South Africa;-30,56;22,94;Aquatics;Swimming;Women;1
2000;RSA;South Africa;-30,56;22,94;Athletics;Athletics;Men;2
2000;RSA;South Africa;-30,56;22,94;Athletics;Athletics;Women;1
2000;RUS;Russia;61,52;105,32;Aquatics;Diving;Men;6
2000;RUS;Russia;61,52;105,32;Aquatics;Diving;Women;2
2000;RUS;Russia;61,52;105,32;Aquatics;Swimming;Men;2
2000;RUS;Russia;61,52;105,32;Aquatics;Synchronized S.;Women;10
2000;RUS;Russia;61,52;105,32;Aquatics;Water polo;Men;13
2000;RUS;Russia;61,52;105,32;Aquatics;Water polo;Women;13
2000;RUS;Russia;61,52;105,32;Athletics;Athletics;Men;5
2000;RUS;Russia;61,52;105,32;Athletics;Athletics;Women;13
2000;RUS;Russia;61,52;105,32;Boxing;Boxing;Men;7
2000;RUS;Russia;61,52;105,32;Canoe / Kayak;Canoe / Kayak F;Men;1
2000;RUS;Russia;61,52;105,32;Cycling;Cycling Road;Men;1
2000;RUS;Russia;61,52;105,32;Cycling;Cycling Track;Men;1
2000;RUS;Russia;61,52;105,32;Cycling;Cycling Track;Women;2
2000;RUS;Russia;61,52;105,32;Fencing;Fencing;Men;5
2000;RUS;Russia;61,52;105,32;Fencing;Fencing;Women;4
2000;RUS;Russia;61,52;105,32;Gymnastics;Artistic G.;Men;12
2000;RUS;Russia;61,52;105,32;Gymnastics;Artistic G.;Women;13
2000;RUS;Russia;61,52;105,32;Gymnastics;Rhythmic G.;Women;8
2000;RUS;Russia;61,52;105,32;Gymnastics;Trampoline;Men;1
2000;RUS;Russia;61,52;105,32;Gymnastics;Trampoline;Women;1
2000;RUS;Russia;61,52;105,32;Handball;Handball;Men;15
2000;RUS;Russia;61,52;105,32;Judo;Judo;Men;2
2000;RUS;Russia;61,52;105,32;Judo;Judo;Women;1
2000;RUS;Russia;61,52;105,32;Modern Pentathlon;Modern Pentath.;Men;1
2000;RUS;Russia;61,52;105,32;Rowing;Rowing;Women;4
2000;RUS;Russia;61,52;105,32;Shooting;Shooting;Men;3
2000;RUS;Russia;61,52;105,32;Shooting;Shooting;Women;3
2000;RUS;Russia;61,52;105,32;Taekwondo;Taekwondo;Women;1
2000;RUS;Russia;61,52;105,32;Tennis;Tennis;Men;1
2000;RUS;Russia;61,52;105,32;Tennis;Tennis;Women;1
2000;RUS;Russia;61,52;105,32;Volleyball;Volleyball;Men;12
2000;RUS;Russia;61,52;105,32;Volleyball;Volleyball;Women;12
2000;RUS;Russia;61,52;105,32;Weightlifting;Weightlifting;Men;2
2000;RUS;Russia;61,52;105,32;Weightlifting;Weightlifting;Women;1
2000;RUS;Russia;61,52;105,32;Wrestling;Wrestling Free.;Men;5
2000;RUS;Russia;61,52;105,32;Wrestling;Wrestling Gre-R;Men;4
2000;SLO;Slovenia;48,67;19,7;Rowing;Rowing;Men;2
2000;SLO;Slovenia;48,67;19,7;Shooting;Shooting;Men;1
2000;SRI;Sri Lanka;7,87;80,77;Athletics;Athletics;Women;1
2000;SUI;Switzerland;46,82;8,23;Cycling;Mountain Bike;Men;1
2000;SUI;Switzerland;46,82;8,23;Cycling;Mountain Bike;Women;1
2000;SUI;Switzerland;46,82;8,23;Equestrian;Jumping;Men;3
2000;SUI;Switzerland;46,82;8,23;Equestrian;Jumping;Women;1
2000;SUI;Switzerland;46,82;8,23;Fencing;Fencing;Women;4
2000;SUI;Switzerland;46,82;8,23;Rowing;Rowing;Men;1
2000;SUI;Switzerland;46,82;8,23;Shooting;Shooting;Men;1
2000;SUI;Switzerland;46,82;8,23;Triathlon;Triathlon;Women;2
2000;SVK;Slovakia;48,67;19,7;Aquatics;Swimming;Women;2
2000;SVK;Slovakia;48,67;19,7;Canoe / Kayak;Canoe / Kayak S;Men;4
2000;SWE;Sweden;60,13;18,64;Aquatics;Swimming;Men;1
2000;SWE;Sweden;60,13;18,64;Aquatics;Swimming;Women;8
2000;SWE;Sweden;60,13;18,64;Athletics;Athletics;Women;1
2000;SWE;Sweden;60,13;18,64;Canoe / Kayak;Canoe / Kayak F;Men;2
2000;SWE;Sweden;60,13;18,64;Handball;Handball;Men;15
2000;SWE;Sweden;60,13;18,64;Sailing;Sailing;Men;1
2000;SWE;Sweden;60,13;18,64;Shooting;Shooting;Men;1
2000;SWE;Sweden;60,13;18,64;Shooting;Shooting;Women;1
2000;SWE;Sweden;60,13;18,64;Table Tennis;Table Tennis;Men;1
2000;SWE;Sweden;60,13;18,64;Wrestling;Wrestling Gre-R;Men;1
2000;THA;Thailand;15,87;100,99;Boxing;Boxing;Men;2
2000;THA;Thailand;15,87;100,99;Weightlifting;Weightlifting;Women;1
2000;TPE;Taipei;25,03;121,57;Table Tennis;Table Tennis;Women;1
2000;TPE;Taipei;25,03;121,57;Taekwondo;Taekwondo;Men;1
2000;TPE;Taipei;25,03;121,57;Taekwondo;Taekwondo;Women;1
2000;TPE;Taipei;25,03;121,57;Weightlifting;Weightlifting;Women;2
2000;TRI;Trinidad & Tobago;10,69;-61,22;Athletics;Athletics;Men;2
2000;TUR;Turkey;38,96;35,24;Judo;Judo;Men;1
2000;TUR;Turkey;38,96;35,24;Taekwondo;Taekwondo;Women;1
2000;TUR;Turkey;38,96;35,24;Weightlifting;Weightlifting;Men;1
2000;TUR;Turkey;38,96;35,24;Wrestling;Wrestling Free.;Men;1
2000;TUR;Turkey;38,96;35,24;Wrestling;Wrestling Gre-R;Men;1
2000;UKR;Ukraine;48,38;31,17;Aquatics;Diving;Women;2
2000;UKR;Ukraine;48,38;31,17;Aquatics;Swimming;Men;1
2000;UKR;Ukraine;48,38;31,17;Aquatics;Swimming;Women;3
2000;UKR;Ukraine;48,38;31,17;Archery;Archery;Women;3
2000;UKR;Ukraine;48,38;31,17;Athletics;Athletics;Men;1
2000;UKR;Ukraine;48,38;31,17;Athletics;Athletics;Women;1
2000;UKR;Ukraine;48,38;31,17;Boxing;Boxing;Men;5
2000;UKR;Ukraine;48,38;31,17;Cycling;Cycling Track;Men;4
2000;UKR;Ukraine;48,38;31,17;Cycling;Cycling Track;Women;1
2000;UKR;Ukraine;48,38;31,17;Gymnastics;Artistic G.;Men;7
2000;UKR;Ukraine;48,38;31,17;Gymnastics;Trampoline;Women;1
2000;UKR;Ukraine;48,38;31,17;Judo;Judo;Men;1
2000;UKR;Ukraine;48,38;31,17;Sailing;Sailing;Women;2
2000;UKR;Ukraine;48,38;31,17;Shooting;Shooting;Men;1
2000;UKR;Ukraine;48,38;31,17;Wrestling;Wrestling Free.;Men;1
2000;UKR;Ukraine;48,38;31,17;Wrestling;Wrestling Gre-R;Men;1
2000;URU;Uruguay;-32,52;-55,77;Cycling;Cycling Track;Men;1
2000;USA;United States;40;-100;Aquatics;Diving;Women;1
2000;USA;United States;40;-100;Aquatics;Swimming;Men;33
2000;USA;United States;40;-100;Aquatics;Swimming;Women;33
2000;USA;United States;40;-100;Aquatics;Water polo;Women;13
2000;USA;United States;40;-100;Archery;Archery;Men;4
2000;USA;United States;40;-100;Athletics;Athletics;Men;17
2000;USA;United States;40;-100;Athletics;Athletics;Women;10
2000;USA;United States;40;-100;Baseball;Baseball;Men;24
2000;USA;United States;40;-100;Basketball;Basketball;Men;12
2000;USA;United States;40;-100;Basketball;Basketball;Women;12
2000;USA;United States;40;-100;Boxing;Boxing;Men;4
2000;USA;United States;40;-100;Cycling;Cycling Road;Men;1
2000;USA;United States;40;-100;Cycling;Cycling Road;Women;1
2000;USA;United States;40;-100;Cycling;Cycling Track;Men;1
2000;USA;United States;40;-100;Equestrian;Dressage;Men;2
2000;USA;United States;40;-100;Equestrian;Dressage;Women;2
2000;USA;United States;40;-100;Equestrian;Eventing;Men;2
2000;USA;United States;40;-100;Equestrian;Eventing;Women;3
2000;USA;United States;40;-100;Football;Football;Women;18
2000;USA;United States;40;-100;Gymnastics;Artistic G.;Women;6
2000;USA;United States;40;-100;Modern Pentathlon;Modern Pentath.;Women;1
2000;USA;United States;40;-100;Rowing;Rowing;Men;2
2000;USA;United States;40;-100;Rowing;Rowing;Women;4
2000;USA;United States;40;-100;Sailing;Sailing;Men;6
2000;USA;United States;40;-100;Sailing;Sailing;Women;2
2000;USA;United States;40;-100;Shooting;Shooting;Men;1
2000;USA;United States;40;-100;Shooting;Shooting;Women;2
2000;USA;United States;40;-100;Softball;Softball;Women;15
2000;USA;United States;40;-100;Taekwondo;Taekwondo;Men;1
2000;USA;United States;40;-100;Tennis;Tennis;Women;4
2000;USA;United States;40;-100;Volleyball;Beach volley.;Men;2
2000;USA;United States;40;-100;Weightlifting;Weightlifting;Women;2
2000;USA;United States;40;-100;Wrestling;Wrestling Free.;Men;4
2000;USA;United States;40;-100;Wrestling;Wrestling Gre-R;Men;3
2000;UZB;Uzbekistan;41,38;64,59;Boxing;Boxing;Men;3
2000;UZB;Uzbekistan;41,38;64,59;Wrestling;Wrestling Free.;Men;1
2000;VIE;Vietnam;14,06;108,28;Taekwondo;Taekwondo;Women;1
2000;YUG;Yugoslavia;43,92;17,68;Aquatics;Water polo;Men;13
2000;YUG;Yugoslavia;43,92;17,68;Shooting;Shooting;Women;1
2000;YUG;Yugoslavia;43,92;17,68;Volleyball;Volleyball;Men;12
2004;MAR;Morocco;31,79;-7,09;Athletics;Athletics;Men;2
2004;MAR;Morocco;31,79;-7,09;Athletics;Athletics;Women;1
2004;VEN;Venezuela;6,42;-66,59;Taekwondo;Taekwondo;Women;1
2004;VEN;Venezuela;6,42;-66,59;Weightlifting;Weightlifting;Men;1
2004;ARG;Argentina;-38,42;-63,62;Aquatics;Swimming;Women;1
2004;ARG;Argentina;-38,42;-63,62;Basketball;Basketball;Men;12
2004;ARG;Argentina;-38,42;-63,62;Football;Football;Men;14
2004;ARG;Argentina;-38,42;-63,62;Hockey;Hockey;Women;16
2004;ARG;Argentina;-38,42;-63,62;Sailing;Sailing;Men;2
2004;ARG;Argentina;-38,42;-63,62;Tennis;Tennis;Women;2
2004;AUS;Australia;-37,81;144,96;Aquatics;Diving;Men;5
2004;AUS;Australia;-37,81;144,96;Aquatics;Diving;Women;4
2004;AUS;Australia;-37,81;144,96;Aquatics;Swimming;Men;12
2004;AUS;Australia;-37,81;144,96;Aquatics;Swimming;Women;19
2004;AUS;Australia;-37,81;144,96;Archery;Archery;Men;1
2004;AUS;Australia;-37,81;144,96;Athletics;Athletics;Men;6
2004;AUS;Australia;-37,81;144,96;Athletics;Athletics;Women;1
2004;AUS;Australia;-37,81;144,96;Baseball;Baseball;Men;24
2004;AUS;Australia;-37,81;144,96;Basketball;Basketball;Women;12
2004;AUS;Australia;-37,81;144,96;Canoe / Kayak;Canoe / Kayak F;Men;3
2004;AUS;Australia;-37,81;144,96;Cycling;Cycling Road;Women;1
2004;AUS;Australia;-37,81;144,96;Cycling;Cycling Track;Men;12
2004;AUS;Australia;-37,81;144,96;Cycling;Cycling Track;Women;3
2004;AUS;Australia;-37,81;144,96;Hockey;Hockey;Men;16
2004;AUS;Australia;-37,81;144,96;Rowing;Rowing;Men;15
2004;AUS;Australia;-37,81;144,96;Rowing;Rowing;Women;4
2004;AUS;Australia;-37,81;144,96;Shooting;Shooting;Men;1
2004;AUS;Australia;-37,81;144,96;Shooting;Shooting;Women;1
2004;AUS;Australia;-37,81;144,96;Softball;Softball;Women;15
2004;AUS;Australia;-37,81;144,96;Tennis;Tennis;Women;1
2004;AUS;Australia;-37,81;144,96;Triathlon;Triathlon;Women;1
2004;AUT;Autria;47,52;14,55;Aquatics;Swimming;Men;2
2004;AUT;Autria;47,52;14,55;Judo;Judo;Women;1
2004;AUT;Autria;47,52;14,55;Sailing;Sailing;Men;3
2004;AUT;Autria;47,52;14,55;Shooting;Shooting;Men;1
2004;AUT;Autria;47,52;14,55;Triathlon;Triathlon;Women;1
2004;AZE;Azerbaijan;40,14;47,58;Boxing;Boxing;Men;2
2004;AZE;Azerbaijan;40,14;47,58;Shooting;Shooting;Women;2
2004;AZE;Azerbaijan;40,14;47,58;Wrestling;Wrestling Gre-R;Men;1
2004;BAH;Bahrain;25,03;-78,04;Athletics;Athletics;Women;2
2004;BEL;Belize;50,83;4,47;Cycling;Cycling Road;Men;1
2004;BEL;Belize;50,83;4,47;Judo;Judo;Women;1
2004;BEL;Belize;50,83;4,47;Tennis;Tennis;Women;1
2004;BLR;Belarus;53,71;27,95;Athletics;Athletics;Men;1
2004;BLR;Belarus;53,71;27,95;Athletics;Athletics;Women;2
2004;BLR;Belarus;53,71;27,95;Boxing;Boxing;Men;2
2004;BLR;Belarus;53,71;27,95;Canoe / Kayak;Canoe / Kayak F;Men;2
2004;BLR;Belarus;53,71;27,95;Cycling;Cycling Track;Women;1
2004;BLR;Belarus;53,71;27,95;Judo;Judo;Men;1
2004;BLR;Belarus;53,71;27,95;Rowing;Rowing;Women;3
2004;BLR;Belarus;53,71;27,95;Shooting;Shooting;Men;1
2004;BLR;Belarus;53,71;27,95;Weightlifting;Weightlifting;Men;1
2004;BLR;Belarus;53,71;27,95;Weightlifting;Weightlifting;Women;2
2004;BLR;Belarus;53,71;27,95;Wrestling;Wrestling Gre-R;Men;1
2004;BRA;Brazil;-14,24;-51,93;Athletics;Athletics;Men;1
2004;BRA;Brazil;-14,24;-51,93;Equestrian;Jumping;Men;1
2004;BRA;Brazil;-14,24;-51,93;Football;Football;Women;17
2004;BRA;Brazil;-14,24;-51,93;Judo;Judo;Men;2
2004;BRA;Brazil;-14,24;-51,93;Sailing;Sailing;Men;3
2004;BRA;Brazil;-14,24;-51,93;Volleyball;Beach volley.;Men;2
2004;BRA;Brazil;-14,24;-51,93;Volleyball;Beach volley.;Women;2
2004;BRA;Brazil;-14,24;-51,93;Volleyball;Volleyball;Men;12
2004;BUL;Bulgaria;42,73;25,49;Boxing;Boxing;Men;1
2004;BUL;Bulgaria;42,73;25,49;Gymnastics;Artistic G.;Men;2
2004;BUL;Bulgaria;42,73;25,49;Gymnastics;Rhythmic G.;Women;6
2004;BUL;Bulgaria;42,73;25,49;Judo;Judo;Men;1
2004;BUL;Bulgaria;42,73;25,49;Rowing;Rowing;Men;1
2004;BUL;Bulgaria;42,73;25,49;Rowing;Rowing;Women;1
2004;BUL;Bulgaria;42,73;25,49;Shooting;Shooting;Women;2
2004;BUL;Bulgaria;42,73;25,49;Weightlifting;Weightlifting;Men;2
2004;BUL;Bulgaria;42,73;25,49;Wrestling;Wrestling Gre-R;Men;1
2004;CAN;Canada;56,13;-106,35;Aquatics;Diving;Men;1
2004;CAN;Canada;56,13;-106,35;Aquatics;Diving;Women;2
2004;CAN;Canada;56,13;-106,35;Canoe / Kayak;Canoe / Kayak F;Men;2
2004;CAN;Canada;56,13;-106,35;Canoe / Kayak;Canoe / Kayak F;Women;1
2004;CAN;Canada;56,13;-106,35;Cycling;Cycling Track;Women;1
2004;CAN;Canada;56,13;-106,35;Cycling;Mountain Bike;Women;1
2004;CAN;Canada;56,13;-106,35;Gymnastics;Artistic G.;Men;1
2004;CAN;Canada;56,13;-106,35;Gymnastics;Trampoline;Women;1
2004;CAN;Canada;56,13;-106,35;Rowing;Rowing;Men;4
2004;CAN;Canada;56,13;-106,35;Sailing;Sailing;Men;2
2004;CAN;Canada;56,13;-106,35;Wrestling;Wrestling Free.;Women;1
2004;CHI;Chile;-35,68;-71,54;Tennis;Tennis;Men;4
2004;CHN;China;40,18;116,41;Aquatics;Diving;Men;5
2004;CHN;China;40,18;116,41;Aquatics;Diving;Women;7
2004;CHN;China;40,18;116,41;Aquatics;Swimming;Women;6
2004;CHN;China;40,18;116,41;Archery;Archery;Women;3
2004;CHN;China;40,18;116,41;Athletics;Athletics;Men;1
2004;CHN;China;40,18;116,41;Athletics;Athletics;Women;1
2004;CHN;China;40,18;116,41;Badminton;Badminton;Men;1
2004;CHN;China;40,18;116,41;Badminton;Badminton;Women;7
2004;CHN;China;40,18;116,41;Boxing;Boxing;Men;1
2004;CHN;China;40,18;116,41;Canoe / Kayak;Canoe / Kayak F;Men;2
2004;CHN;China;40,18;116,41;Cycling;Cycling Track;Women;1
2004;CHN;China;40,18;116,41;Fencing;Fencing;Men;5
2004;CHN;China;40,18;116,41;Fencing;Fencing;Women;1
2004;CHN;China;40,18;116,41;Gymnastics;Artistic G.;Men;2
2004;CHN;China;40,18;116,41;Gymnastics;Artistic G.;Women;1
2004;CHN;China;40,18;116,41;Gymnastics;Trampoline;Women;1
2004;CHN;China;40,18;116,41;Judo;Judo;Women;5
2004;CHN;China;40,18;116,41;Sailing;Sailing;Women;1
2004;CHN;China;40,18;116,41;Shooting;Shooting;Men;5
2004;CHN;China;40,18;116,41;Shooting;Shooting;Women;4
2004;CHN;China;40,18;116,41;Table Tennis;Table Tennis;Men;4
2004;CHN;China;40,18;116,41;Table Tennis;Table Tennis;Women;5
2004;CHN;China;40,18;116,41;Taekwondo;Taekwondo;Women;2
2004;CHN;China;40,18;116,41;Tennis;Tennis;Women;2
2004;CHN;China;40,18;116,41;Volleyball;Volleyball;Women;12
2004;CHN;China;40,18;116,41;Weightlifting;Weightlifting;Men;4
2004;CHN;China;40,18;116,41;Weightlifting;Weightlifting;Women;4
2004;CHN;China;40,18;116,41;Wrestling;Wrestling Free.;Women;1
2004;CMR;Cameroon;3,85;11,5;Athletics;Athletics;Women;1
2004;COL;Colombia;4,57;-74,3;Cycling;Cycling Track;Women;1
2004;COL;Colombia;4,57;-74,3;Weightlifting;Weightlifting;Women;1
2004;CRO;Croatia;45,1;15,2;Aquatics;Swimming;Men;1
2004;CRO;Croatia;45,1;15,2;Handball;Handball;Men;14
2004;CRO;Croatia;45,1;15,2;Rowing;Rowing;Men;2
2004;CRO;Croatia;45,1;15,2;Tennis;Tennis;Men;2
2004;CRO;Croatia;45,1;15,2;Weightlifting;Weightlifting;Men;1
2004;CUB;Cuba;21,52;-77,78;Athletics;Athletics;Men;1
2004;CUB;Cuba;21,52;-77,78;Athletics;Athletics;Women;4
2004;CUB;Cuba;21,52;-77,78;Baseball;Baseball;Men;23
2004;CUB;Cuba;21,52;-77,78;Boxing;Boxing;Men;8
2004;CUB;Cuba;21,52;-77,78;Canoe / Kayak;Canoe / Kayak F;Men;2
2004;CUB;Cuba;21,52;-77,78;Judo;Judo;Men;1
2004;CUB;Cuba;21,52;-77,78;Judo;Judo;Women;5
2004;CUB;Cuba;21,52;-77,78;Shooting;Shooting;Men;1
2004;CUB;Cuba;21,52;-77,78;Taekwondo;Taekwondo;Women;1
2004;CUB;Cuba;21,52;-77,78;Volleyball;Volleyball;Women;12
2004;CUB;Cuba;21,52;-77,78;Wrestling;Wrestling Free.;Men;2
2004;CUB;Cuba;21,52;-77,78;Wrestling;Wrestling Gre-R;Men;1
2004;CZE;Czech Republic;49,82;15,47;Athletics;Athletics;Men;2
